time[s],MCP,PIP,DIP,TIP
0.0529824239201843,0,0,0,0
0.1105186978820711,0,0,0,0
0.1681803849060088,0,0,0,0
0.2264515508431941,0,0,0,0
0.2894440519157797,0,0,0,0
0.3480731179006398,0,0,0,0
0.4094327839557081,0,0,0,0
0.4679947008844465,0,0,0,0
0.5259257790166885,0,0,0,0
0.5830018138512969,0,0,0,0
0.6413853368721902,0,0,0,0
0.7035323129966855,0,0,0,0
0.7642242868896574,0,0,0,0
0.8225733528379351,0,0,0,0
0.8826126358471811,0,0,0,0
0.9396658968180418,0,0,0,0
0.997297546826303,0,0,0,0
1.056178170023486,0,0,0,0
1.1160206319764256,0,0,0,0
1.1743592678103596,0,0,0,0
1.2314404228236526,0,0,0,0
1.288906893925741,0,0,0,0
1.3471720169764012,0,0,0,0
1.410539543023333,0,0,0,0
1.4731523799709976,0,0,0,0
1.537401258945465,0,0,0,0
1.602396268863231,0,0,0,0
1.6702650249935689,0,0,0,0
1.7289128988049924,0,0,0,0
1.7895401979330927,0,0,0,0
1.8492490819189695,0,0,0,0
1.909584627021104,0,0,0,0
1.9690607918892056,0,0,0,0
2.0260590568650514,0,0,0,0
2.084348147036508,0,0,0,0
2.1442579799331725,0,0,0,0
2.20765694603324,0,0,0,0
2.2703227950260043,0,0,0,0
2.334884227951989,0,0,0,0
2.396465732017532,0,0,0,0
2.4581626588478684,0,0,0,0
2.5177554190158844,0,0,0,0
2.5782971819862723,0,0,0,0
2.6400366018060595,0,0,0,0
2.697258758824318,0,0,0,0
2.7570994179695845,0,0,0,0
2.8162634689360857,0,0,0,0
2.8759296308271587,0,0,0,0
2.9357398408465087,0,0,0,0
2.998152921907604,0,0,0,0
3.059462108882144,0,0,0,0
3.11815520003438,0,0,0,0
3.1783178409095854,0,0,0,0
3.236261422978714,0,0,0,0
3.2930704129394144,0,0,0,0
3.3521444799844176,0,0,0,0
3.4136880908627063,0,0,0,0
3.4731325739994645,0,0,0,0
3.5346438218839467,0,0,0,0
3.593578388914466,0,0,0,0
3.650253911036998,0,0,0,0
3.710009314818308,0,0,0,0
3.769086217973381,0,0,0,0
3.83043058286421,0,0,0,0
3.888846557820216,0,0,0,0
3.948089902987704,0,1,0,0
4.008577161002904,0,1,0,0
4.067819003015757,0,1,0,0
4.126430786913261,0,1,0,0
4.18754096981138,0,1,0,0
4.248488327022642,0,1,0,0
4.311215064954013,0,1,0,0
4.370759941870347,0,1,0,0
4.429046086966991,0,1,0,0
4.486895145848393,0,1,0,0
4.547495933948085,0,1,0,0
4.607703231973574,0,1,0,0
4.667979311896488,0,1,0,0
4.730049120029435,0,0,0,0
4.789670965867117,1,0,0,0
4.848773978883401,1,0,0,0
4.908392247976735,1,0,0,0
4.9659972358495,1,0,0,0
5.026230803923681,1,0,0,0
5.084558238973841,1,0,0,0
5.1493617098312825,1,0,0,0
5.210565042914823,1,0,0,0
5.277017270913348,1,0,0,0
5.339327411958948,1,0,0,0
5.402721368940547,1,0,0,0
5.463879524962977,1,0,0,0
5.523823663825169,1,0,0,0
5.585728912847117,1,0,0,0
5.646924039814621,1,0,0,0
5.70602251496166,1,0,0,0
5.76605254993774,1,0,0,0
5.826084117870778,1,0,0,0
5.885481650009751,1,0,0,0
5.945100639946759,1,0,0,0
6.00408479385078,1,0,0,0
6.067104107001796,1,0,0,0
6.126664072973654,1,0,0,0
6.184439530828968,1,0,0,0
6.242748920805752,1,0,0,0
6.301705059828237,1,0,0,0
6.3623908429872245,1,0,0,0
6.425626643002033,1,0,0,0
6.484429245814681,1,0,0,0
6.542459335876629,1,0,0,0
6.599509933032095,1,0,0,0
6.659144833916798,1,0,0,0
6.72119497298263,1,0,0,0
6.783499083016068,1,0,0,0
6.844312523026019,1,0,0,0
6.91076415986754,1,0,0,0
6.977205435978249,1,0,0,0
7.037244898965582,1,0,0,0
7.099613143829629,1,0,0,0
7.160660524852574,1,0,0,0
7.221181249013171,1,0,0,0
7.283627593889832,1,0,0,0
7.34256822289899,1,0,0,0
7.404278245987371,1,0,0,0
7.461886990815401,1,0,0,0
7.519573195837438,1,0,0,0
7.578205589903519,1,0,0,0
7.6451839548535645,1,0,0,0
7.70894308690913,1,0,0,0
7.770924422889948,1,0,0,0
7.835041468031704,1,0,0,0
7.895791535032913,1,0,0,0
7.956186495022848,1,0,0,0
8.014359670924023,1,0,0,0
8.072642749873921,1,0,0,0
8.130966346943751,1,0,0,0
8.191044394858181,1,0,0,0
8.25592166883871,1,0,0,0
8.316705561010167,1,0,0,0
8.378525685984641,1,0,0,0
8.438343110028654,1,0,0,0
8.498820549808443,1,0,0,0
8.560424658004194,1,0,0,0
8.619105184916407,1,0,0,0
8.677714963909239,1,0,0,0
8.736098927911371,1,0,0,0
8.795077150920406,1,0,0,0
8.85686093592085,1,0,0,0
8.916298825992271,1,0,0,0
8.975113281980157,1,0,0,0
9.033518115989864,1,0,0,0
9.09337087883614,1,0,0,0
9.152461977908388,1,0,0,0
9.213089467957616,1,0,0,0
9.27741498593241,1,0,0,0
9.344211790012196,1,0,0,0
9.405527730938047,1,0,0,0
9.468181496951727,1,0,0,0
9.529058708809316,1,0,0,0
9.589290453819558,1,0,0,0
9.648671404924244,1,0,0,0
9.70590805192478,1,0,0,0
9.76526919286698,1,0,0,0
9.82328396383673,1,0,0,0
9.881817827001214,1,0,0,0
9.945291067939252,1,0,0,0
10.01064032386057,1,0,0,0
10.072680983925238,0,1,0,0
10.13513091695495,0,1,0,0
10.19949083100073,0,1,0,0
10.259001772850752,0,1,0,0
10.319264146964995,0,1,0,0
10.378361840965226,0,1,0,0
10.436034851009026,0,0,0,0
10.495073278900236,0,0,0,0
10.55379105801694,0,0,0,0
10.613819890888408,0,0,0,0
10.675390172982588,0,0,0,0
10.7363013708964,0,0,0,0
10.796355472877622,0,0,0,0
10.854353070026264,0,0,0,0
10.914048998849466,0,0,0,0
10.973112004809082,0,0,0,0
11.03260942082852,0,0,0,0
11.095860812813044,0,0,0,0
11.15619613789022,0,0,0,0
11.214759578928351,0,0,0,0
11.274858386954293,0,0,0,0
11.332212128909305,0,0,0,0
11.389177119825035,0,0,0,0
11.447880270890892,0,0,0,0
11.510084428824484,0,0,0,0
11.57056109700352,0,0,0,0
11.630329306004567,0,0,0,0
11.688733099028468,0,0,0,0
11.746724874014037,0,0,0,0
11.805687045911329,0,0,0,0
11.865684978896752,0,0,0,0
11.925811871886252,0,0,0,0
11.98449171683751,0,0,0,0
12.045226152986288,0,0,0,0
12.10440009390004,0,0,0,0
12.162029369035736,0,0,0,0
12.220954468939452,0,0,0,0
12.282965402817354,0,0,0,0
12.348473315825686,0,0,0,0
12.408427834976465,0,0,0,0
12.467433179961516,0,0,0,0
12.527146522887053,0,0,0,0
12.588129029842094,0,0,0,0
12.646767535014078,0,0,0,0
12.707064736867324,0,0,0,0
12.765089937951416,0,0,0,0
12.824477901915088,0,0,0,0
12.883952372940255,0,0,0,0
12.944534164853394,0,0,0,0
13.004736261907963,0,0,0,0
13.0643541009631,0,0,0,0
13.121932577807456,0,0,0,0
13.179492669878528,0,0,0,0
13.239472788991408,0,0,0,0
13.299967211904004,0,0,0,0
13.359877245035022,0,0,0,0
13.4193354959134,0,0,0,0
13.481696726987138,0,0,0,0
13.540756125934422,0,0,0,0
13.601420767838135,0,0,0,0
13.660190336871892,0,0,0,0
13.72318100486882,0,0,0,0
13.791113012935966,0,0,0,0
13.853838186943904,0,0,0,0
13.914312881883234,0,0,0,0
13.977323648985475,0,0,0,0
14.038857731036842,0,0,0,0
14.100167308934031,0,0,0,0
14.16108705382794,0,0,0,0
14.220160931814462,0,0,0,0
14.278160081943495,0,0,0,0
14.335977831855416,0,0,0,0
14.39538429188542,0,0,0,0
14.455907289870083,0,0,0,0
14.517474986845627,0,0,0,0
14.580090469913555,0,0,0,0
14.640646782005206,0,0,0,0
14.699122052872552,0,0,0,0
14.75666395900771,0,0,0,0
14.81619166303426,0,0,0,0
14.87703188485466,0,0,0,0
